movie	labels
1209	[8, 7, 5, 2, 5, 7, 4, 5, 1, 8, 10, 1, 1, 3, 9, 7, 4, 3, 4, 0, 0, 2]
1210	[0, 3, 2, 5, 2, 2, 5, 4, 0, 0, 1, 1, 3, 1, 1, 0, 5, 1, 3, 0, 3, 1]
1211	[0, 1, 9, 4, 3, 2, 0, 0, 1, 2, 5, 1, 1, 6, 0, 5, 0, 0, 0, 0, 3, 4]
1212	[1, 0, 1, 1, 0, 0, 8, 2, 0, 2, 0, 0, 0, 0, 1, 1, 4, 0, 2, 0, 3, 2]
1213	[0, 7, 1, 2, 0, 1, 14, 6, 2, 2, 0, 2, 0, 0, 1, 0, 2, 0, 3, 0, 1, 16]
1214	[6, 11, 8, 9, 0, 11, 13, 12, 2, 7, 12, 12, 10, 10, 1, 9, 5, 16, 8, 1, 8, 13]
1215	[0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 1, 0, 1, 3, 0, 5, 0, 5, 2, 0, 0, 0]
1216	[1, 2, 0, 1, 0, 2, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 3, 0, 1, 3]
1217	[0, 2, 1, 1, 0, 0, 3, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 3]
1218	[0, 3, 1, 2, 1, 0, 3, 1, 0, 3, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]
1219	[0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
1220	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0]
1221	[0, 0, 1, 1, 4, 1, 0, 0, 3, 1, 1, 2, 6, 3, 0, 0, 0, 0, 0, 0, 1, 0]
1222	[0, 3, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2]
1223	[2, 0, 2, 2, 1, 0, 1, 1, 0, 4, 2, 1, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0]
1224	[0, 2, 0, 0, 2, 2, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
1225	[1, 3, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 2, 4, 0, 1, 0, 1, 3]
1226	[0, 3, 4, 2, 2, 1, 9, 7, 0, 10, 2, 1, 1, 3, 1, 0, 7, 0, 3, 1, 0, 11]
1227	[3, 1, 6, 3, 3, 3, 0, 5, 2, 0, 1, 1, 10, 2, 0, 5, 0, 4, 2, 0, 0, 2]
1228	[1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
1229	[0, 3, 2, 0, 1, 0, 1, 1, 5, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
1230	[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]
1231	[1, 2, 2, 1, 1, 1, 2, 0, 3, 1, 3, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 9]
1232	[0, 1, 1, 2, 1, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1]
1233	[0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0]
1234	[0, 1, 1, 3, 2, 6, 0, 0, 4, 1, 2, 0, 3, 1, 0, 2, 0, 5, 0, 0, 0, 1]
1235	[0, 2, 8, 2, 2, 2, 8, 9, 1, 3, 3, 2, 1, 2, 1, 0, 8, 0, 9, 0, 2, 1]
1236	[0, 5, 2, 1, 0, 0, 4, 0, 1, 1, 0, 0, 0, 5, 0, 0, 1, 0, 4, 0, 0, 10]
1237	[4, 12, 9, 9, 4, 4, 16, 9, 3, 13, 5, 9, 2, 7, 3, 0, 7, 0, 6, 0, 5, 12]
1238	[0, 0, 5, 2, 2, 14, 3, 2, 5, 4, 1, 2, 11, 2, 0, 2, 3, 6, 0, 0, 2, 0]
1239	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3]
1240	[0, 3, 1, 0, 3, 2, 8, 2, 0, 2, 1, 1, 0, 2, 0, 1, 2, 0, 2, 1, 0, 5]
1241	[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 2]
1242	[0, 0, 5, 0, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3]
1243	[2, 2, 0, 1, 2, 0, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 3, 0, 3, 0, 1, 5]
1244	[0, 4, 3, 1, 0, 0, 3, 4, 3, 2, 3, 0, 1, 2, 1, 1, 2, 0, 2, 0, 4, 2]
1245	[0, 6, 4, 0, 1, 0, 3, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 2, 0, 0, 2]
1246	[1, 1, 0, 0, 5, 10, 0, 1, 2, 0, 1, 0, 3, 2, 1, 1, 0, 8, 0, 0, 0, 0]
1247	[0, 6, 8, 3, 4, 1, 3, 2, 0, 6, 9, 0, 3, 1, 0, 7, 9, 3, 4, 0, 1, 9]
1248	[0, 1, 1, 0, 0, 2, 0, 4, 2, 1, 2, 0, 1, 2, 0, 7, 2, 10, 0, 0, 0, 2]
1249	[6, 3, 3, 4, 3, 0, 2, 10, 3, 7, 14, 1, 1, 2, 1, 3, 9, 0, 2, 2, 6, 8]
1250	[0, 2, 1, 0, 1, 3, 1, 2, 0, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]
1251	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]
1252	[3, 3, 9, 4, 2, 2, 5, 4, 0, 1, 2, 0, 5, 1, 3, 1, 7, 1, 1, 0, 0, 0]
1253	[0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5]
1254	[0, 0, 1, 0, 0, 5, 0, 0, 5, 0, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1]
1255	[0, 2, 0, 1, 0, 4, 2, 0, 2, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 1, 6]
1256	[0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 3, 0, 4, 0, 1, 4]
1257	[0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 3, 0, 1, 0, 0, 0, 2, 0, 2, 0, 3, 0]
1258	[0, 5, 0, 0, 0, 0, 2, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 2, 1, 0, 5]
1259	[2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
1260	[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 1, 1, 0, 0, 0, 0, 0]
1261	[0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 3, 0, 0, 1, 2, 2]
1262	[0, 5, 4, 3, 1, 0, 7, 2, 0, 1, 2, 0, 0, 0, 0, 1, 7, 1, 2, 0, 1, 6]
1263	[1, 2, 1, 2, 1, 0, 4, 1, 3, 1, 1, 1, 3, 0, 0, 1, 1, 0, 1, 0, 1, 1]
1264	[1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]
1265	[0, 2, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 2, 1, 2, 0, 0, 0]
1266	[0, 0, 0, 1, 0, 7, 1, 1, 4, 0, 1, 0, 4, 0, 0, 0, 0, 4, 0, 0, 1, 3]
1267	[0, 2, 0, 0, 2, 7, 0, 0, 3, 1, 0, 1, 2, 1, 0, 1, 1, 4, 0, 0, 0, 0]
1268	[0, 2, 5, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 1, 2]
1269	[0, 0, 1, 0, 3, 4, 0, 0, 1, 0, 0, 0, 5, 0, 1, 2, 0, 2, 0, 0, 1, 0]
1270	[1, 2, 1, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
1271	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
1272	[0, 4, 4, 2, 0, 0, 2, 3, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 1]
1273	[0, 1, 0, 0, 1, 0, 7, 3, 0, 2, 1, 0, 0, 0, 1, 0, 3, 0, 1, 0, 1, 3]
1274	[0, 1, 2, 1, 0, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1275	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
1276	[0, 1, 0, 2, 4, 2, 0, 2, 0, 0, 1, 3, 0, 2, 0, 1, 0, 5, 1, 0, 0, 0]
1277	[1, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 1, 2]
1278	[1, 6, 1, 2, 0, 0, 8, 2, 1, 1, 1, 3, 0, 3, 0, 1, 2, 0, 0, 3, 2, 16]
1279	[0, 4, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 3, 4]
1280	[3, 1, 0, 1, 0, 2, 1, 4, 1, 2, 2, 1, 3, 3, 0, 1, 1, 0, 2, 0, 2, 0]
1281	[0, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 1, 2, 3, 0, 3, 0, 0, 1]
1282	[0, 4, 2, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 3]
1283	[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1]
1284	[2, 7, 7, 2, 0, 6, 8, 8, 15, 1, 11, 1, 0, 2, 0, 2, 8, 6, 2, 0, 11, 4]
1285	[0, 4, 1, 1, 0, 1, 4, 2, 0, 4, 2, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 4]
1286	[0, 0, 0, 5, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]
1287	[0, 2, 4, 3, 2, 0, 1, 4, 0, 1, 1, 1, 4, 0, 0, 0, 1, 1, 2, 0, 0, 0]
1288	[0, 1, 2, 2, 1, 1, 0, 4, 1, 0, 1, 1, 1, 2, 2, 0, 2, 0, 0, 0, 2, 0]
1289	[0, 2, 2, 0, 1, 1, 3, 0, 1, 1, 2, 0, 1, 0, 1, 1, 3, 1, 0, 0, 0, 0]
1290	[0, 2, 4, 3, 0, 0, 3, 2, 0, 0, 2, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 3]
1291	[1, 0, 0, 1, 0, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0]
1292	[1, 10, 1, 5, 3, 2, 8, 4, 1, 1, 2, 2, 4, 8, 0, 1, 2, 0, 7, 1, 3, 7]
1293	[0, 7, 1, 0, 0, 0, 4, 1, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 4, 0, 1, 4]
1294	[0, 1, 0, 0, 0, 0, 2, 0, 0, 3, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2]
1295	[1, 5, 1, 2, 0, 0, 5, 1, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 3, 2, 3, 5]
1296	[0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0]
1297	[1, 1, 3, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0]
1298	[0, 0, 0, 1, 0, 1, 3, 2, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 3, 0, 1, 1]
1299	[0, 0, 1, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 3, 0, 0, 2, 0, 1, 0, 1, 10]
1300	[0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
1301	[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]
1302	[1, 2, 0, 2, 0, 0, 14, 2, 1, 4, 2, 4, 1, 2, 0, 0, 4, 0, 5, 1, 4, 12]
1303	[2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 1, 2, 0, 1, 2]
1304	[0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 3, 3, 1, 0, 1, 0, 0, 0, 0, 0]
1305	[0, 2, 3, 1, 0, 4, 8, 3, 0, 1, 2, 1, 3, 3, 1, 2, 5, 0, 4, 0, 3, 9]
1306	[0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0]
1307	[0, 2, 1, 1, 3, 1, 4, 3, 0, 1, 2, 0, 0, 2, 0, 2, 6, 1, 1, 0, 2, 6]
1308	[0, 4, 7, 0, 2, 1, 4, 4, 0, 0, 1, 1, 0, 1, 2, 5, 1, 2, 2, 0, 0, 2]
1309	[0, 0, 1, 2, 1, 0, 2, 4, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 3, 0, 1, 0]
1310	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1311	[0, 0, 0, 1, 2, 0, 1, 1, 4, 2, 0, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 1]
1312	[2, 0, 0, 1, 1, 0, 0, 0, 2, 0, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3]
1313	[0, 0, 0, 1, 1, 3, 1, 1, 0, 1, 0, 4, 4, 0, 3, 5, 2, 0, 0, 1, 0, 1]
1314	[0, 10, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]
1315	[1, 3, 2, 4, 3, 5, 2, 2, 0, 2, 6, 0, 3, 0, 1, 5, 1, 1, 3, 0, 1, 7]
1316	[0, 2, 2, 6, 0, 3, 2, 3, 0, 3, 1, 2, 3, 2, 0, 1, 3, 0, 4, 0, 0, 3]
1317	[0, 5, 5, 2, 0, 4, 4, 3, 0, 3, 5, 3, 1, 5, 0, 0, 1, 0, 2, 0, 0, 3]
1318	[0, 1, 1, 4, 0, 0, 2, 3, 0, 3, 0, 0, 4, 4, 0, 0, 1, 0, 2, 1, 0, 2]
1319	[1, 4, 3, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0]
1320	[3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9]
1321	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1322	[0, 0, 5, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 3, 0, 0, 1, 1, 1, 0, 1, 0]
1323	[0, 4, 3, 1, 1, 3, 2, 3, 0, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 0, 0, 1]
1324	[0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 2, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0]
1325	[0, 2, 3, 0, 0, 2, 4, 4, 1, 0, 1, 0, 2, 1, 0, 0, 3, 0, 2, 0, 1, 2]
1326	[0, 2, 8, 2, 5, 3, 5, 11, 1, 4, 1, 3, 10, 3, 0, 0, 7, 0, 8, 0, 2, 4]
1327	[0, 1, 2, 1, 0, 1, 1, 2, 0, 5, 0, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 2]
1328	[1, 5, 3, 4, 1, 2, 2, 1, 1, 7, 0, 4, 1, 1, 2, 2, 2, 1, 7, 0, 2, 2]
1329	[2, 0, 1, 2, 1, 4, 0, 2, 0, 0, 3, 1, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0]
1330	[1, 8, 5, 4, 2, 6, 2, 4, 3, 2, 3, 0, 8, 3, 0, 2, 4, 5, 2, 0, 2, 2]
1331	[0, 3, 7, 4, 1, 1, 2, 2, 1, 1, 0, 1, 1, 2, 1, 1, 0, 1, 2, 0, 0, 2]
1332	[0, 3, 7, 5, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 1, 5, 8, 7, 0, 1, 1]
1333	[0, 1, 4, 2, 4, 9, 1, 3, 9, 0, 1, 0, 10, 2, 0, 1, 0, 3, 0, 0, 1, 1]
1334	[0, 1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6]
1335	[0, 0, 4, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 3, 0, 2, 0, 0, 0]
1336	[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1337	[0, 0, 0, 1, 1, 5, 0, 1, 0, 0, 0, 1, 5, 3, 0, 1, 0, 3, 0, 0, 0, 0]
1338	[1, 1, 1, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 6]
1339	[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]
1340	[0, 5, 1, 3, 8, 3, 1, 0, 0, 6, 4, 0, 4, 1, 0, 2, 1, 1, 3, 0, 0, 7]
1341	[0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1342	[0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1343	[2, 1, 3, 2, 1, 2, 1, 2, 28, 0, 5, 4, 2, 0, 0, 1, 0, 0, 8, 0, 1, 2]
1344	[1, 1, 1, 0, 2, 0, 2, 0, 1, 0, 3, 0, 0, 1, 2, 3, 2, 2, 1, 0, 1, 3]
1345	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
1346	[0, 1, 0, 0, 1, 2, 1, 2, 0, 0, 3, 1, 4, 0, 0, 0, 1, 1, 1, 0, 0, 1]
1347	[0, 0, 0, 3, 1, 2, 0, 4, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
1348	[0, 3, 1, 0, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 4, 0, 2, 0, 1, 10]
1349	[1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 1, 1, 5]
1350	[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
1351	[0, 9, 1, 2, 3, 2, 1, 1, 0, 1, 1, 3, 1, 3, 0, 0, 1, 1, 2, 0, 0, 3]
1352	[0, 2, 2, 0, 1, 2, 3, 3, 0, 1, 2, 2, 1, 1, 0, 3, 2, 0, 0, 0, 0, 1]
1353	[0, 4, 0, 1, 0, 0, 6, 2, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 1]
1354	[0, 1, 3, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 0, 4]
1355	[0, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
1356	[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2]
1357	[0, 0, 3, 2, 4, 10, 1, 1, 11, 0, 0, 3, 18, 0, 1, 1, 0, 1, 2, 0, 0, 0]
1358	[4, 1, 2, 1, 2, 2, 0, 3, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 4]
1359	[0, 1, 5, 1, 1, 0, 1, 1, 6, 1, 0, 1, 4, 0, 0, 1, 1, 2, 3, 0, 0, 2]
1360	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
1361	[0, 2, 3, 0, 3, 0, 1, 3, 1, 1, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1]
1362	[0, 0, 5, 3, 2, 1, 3, 4, 2, 2, 1, 1, 0, 0, 0, 1, 2, 9, 1, 0, 0, 1]
1363	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
1364	[0, 1, 4, 2, 1, 1, 3, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 2, 4]
1365	[0, 0, 0, 0, 0, 2, 0, 4, 1, 0, 4, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 2]
1366	[0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 6]
1367	[0, 1, 1, 0, 0, 0, 1, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
1368	[0, 1, 2, 1, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 4, 1]
1369	[0, 0, 3, 1, 0, 3, 0, 1, 4, 1, 0, 1, 6, 0, 0, 1, 0, 14, 1, 0, 0, 1]
1370	[0, 2, 1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 5]
1371	[2, 2, 3, 1, 0, 3, 2, 0, 5, 1, 3, 2, 4, 0, 0, 2, 1, 2, 1, 0, 1, 4]
1372	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
1373	[0, 3, 0, 2, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 4]
1374	[0, 1, 0, 0, 0, 0, 6, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]
1375	[0, 5, 3, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0]
1376	[0, 7, 3, 2, 2, 1, 9, 3, 0, 0, 3, 3, 0, 2, 0, 1, 10, 1, 4, 0, 1, 10]
1377	[0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]
1378	[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0]
1379	[0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 5, 1, 1, 0, 0, 0, 1, 0, 0, 0]
1380	[0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]
1381	[0, 2, 5, 0, 1, 3, 3, 6, 1, 0, 0, 1, 0, 1, 0, 2, 1, 2, 5, 0, 0, 0]
1382	[2, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 6, 0, 0, 3, 0, 1, 0, 1, 7]
1383	[0, 0, 0, 2, 2, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1]
1384	[0, 3, 1, 0, 0, 0, 4, 3, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9]
1385	[0, 2, 4, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 6, 5, 0, 0, 1]
1386	[2, 5, 3, 0, 1, 0, 7, 6, 0, 3, 1, 1, 2, 1, 1, 0, 6, 0, 6, 1, 2, 5]
1387	[0, 2, 1, 1, 0, 0, 3, 0, 1, 1, 0, 0, 1, 1, 0, 0, 4, 0, 2, 0, 0, 0]
1388	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0]
1389	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 0]
1390	[0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1]
1391	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
1392	[0, 0, 2, 0, 0, 2, 1, 0, 0, 1, 1, 3, 8, 4, 1, 1, 0, 0, 1, 0, 0, 2]
1393	[0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2]
1394	[0, 6, 2, 1, 0, 0, 3, 1, 0, 2, 0, 2, 0, 1, 0, 0, 4, 0, 4, 0, 1, 6]
1395	[0, 2, 0, 2, 0, 0, 5, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 7]
1396	[0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 4]
1397	[1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
1398	[2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
1399	[1, 2, 2, 1, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 4]
1400	[0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1401	[2, 1, 1, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 2]
1402	[1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
1403	[1, 2, 5, 2, 3, 5, 8, 7, 0, 2, 1, 2, 1, 1, 0, 0, 2, 0, 1, 0, 4, 16]
1404	[0, 1, 0, 0, 1, 0, 3, 1, 1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0]
1405	[0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
1406	[0, 3, 7, 9, 3, 0, 4, 17, 3, 2, 1, 7, 4, 4, 0, 3, 5, 3, 12, 0, 1, 3]
1407	[0, 1, 3, 3, 2, 1, 3, 1, 0, 0, 1, 0, 1, 2, 0, 2, 2, 0, 0, 0, 1, 3]
